movieId,avg_rating,avg_sentiment,rating_variance,fairness_score,category
26147,5.0,0.013,0.0,0.494,Overrated
26150,4.5,0.013,0.0,0.394,Overrated
26151,3.5,0.0,0.0,0.2,Fair
26152,3.0,0.013,0.125,0.094,Fair
26158,4.0,0.013,0.0,0.294,Overrated
26159,3.833,0.013,0.083,0.26,Overrated
26169,5.0,0.013,0.0,0.494,Overrated
26171,4.5,0.013,0.5,0.394,Overrated
26172,3.0,0.013,0.0,0.094,Fair
26176,2.5,0.013,0.0,0.006,Fair
26183,4.25,0.013,1.125,0.344,Overrated
26184,3.5,0.013,2.0,0.194,Controversial
26195,3.0,0.013,0.0,0.094,Fair
26198,2.75,0.013,0.125,0.044,Fair
26225,4.5,0.013,0.0,0.394,Overrated
26231,4.0,0.013,0.0,0.294,Overrated
26236,4.0,0.013,0.0,0.294,Overrated
26237,4.0,0.013,0.0,0.294,Overrated
26242,3.2,0.0,0.075,0.14,Fair
26249,3.75,0.013,3.125,0.244,Controversial
26258,3.9,0.013,1.55,0.274,Controversial
26265,4.5,0.013,0.0,0.394,Overrated
26283,3.0,0.013,0.0,0.094,Fair
26285,2.5,0.013,0.0,0.006,Fair
26303,4.0,0.013,0.0,0.294,Overrated
26308,4.0,0.013,0.0,0.294,Overrated
26313,4.0,0.013,0.0,0.294,Overrated
26317,3.5,0.013,0.0,0.194,Fair
26322,3.125,0.013,0.729,0.119,Fair
26326,4.5,0.013,0.5,0.394,Overrated
26340,3.667,0.013,0.333,0.227,Overrated
26344,3.0,0.013,0.0,0.094,Fair
26347,4.0,0.013,0.0,0.294,Overrated
26350,5.0,0.013,0.0,0.494,Overrated
26357,4.0,0.013,0.0,0.294,Overrated
26359,4.5,0.013,0.0,0.394,Overrated
26365,2.5,0.013,0.0,0.006,Fair
26366,5.0,0.013,0.0,0.494,Overrated
26375,3.667,0.013,0.333,0.227,Overrated
26386,3.5,0.013,0.0,0.194,Fair
26391,2.5,0.013,0.0,0.006,Fair
26394,4.0,0.013,0.0,0.294,Overrated
26399,3.5,0.013,0.0,0.194,Fair
26401,5.0,0.013,0.0,0.494,Overrated
26409,2.75,0.013,6.125,0.044,Controversial
26413,3.333,0.013,0.083,0.16,Fair
26422,3.167,0.013,0.083,0.127,Fair
26429,4.0,0.013,0.0,0.294,Overrated
26444,4.0,0.013,0.5,0.294,Overrated
26453,4.0,0.013,0.0,0.294,Overrated
26464,3.0,0.013,0.0,0.094,Fair
26467,3.0,0.013,0.0,0.094,Fair
26471,4.375,0.013,0.562,0.369,Overrated
26472,3.5,0.013,0.0,0.194,Fair
26492,3.0,0.013,1.0,0.094,Fair
26498,3.0,0.013,0.0,0.094,Fair
26504,3.25,0.013,0.125,0.144,Fair
26510,2.5,0.013,0.75,0.006,Fair
26523,3.5,0.013,0.0,0.194,Fair
26524,4.5,0.013,0.0,0.394,Overrated
26527,4.0,0.013,0.0,0.294,Overrated
26528,4.5,0.013,0.25,0.394,Overrated
26539,3.0,0.013,0.0,0.094,Fair
26542,3.167,0.013,0.333,0.127,Fair
26547,4.5,0.013,0.75,0.394,Overrated
26554,4.25,0.013,0.125,0.344,Overrated
26555,2.75,0.013,1.125,0.044,Fair
26562,3.0,0.013,0.0,0.094,Fair
26564,3.5,0.013,0.0,0.194,Fair
26567,2.0,0.013,0.0,0.106,Fair
26578,4.167,0.013,0.083,0.327,Overrated
26585,4.0,0.013,0.5,0.294,Overrated
26587,5.0,0.013,0.0,0.494,Overrated
26590,2.0,0.013,0.0,0.106,Fair
26593,2.0,0.013,0.0,0.106,Fair
26599,4.0,0.013,0.0,0.294,Overrated
26603,4.5,0.013,0.0,0.394,Overrated
26606,4.25,0.013,0.125,0.344,Overrated
26612,4.333,0.013,1.333,0.36,Controversial
26614,3.75,0.013,0.357,0.244,Overrated
26622,3.0,0.013,0.0,0.094,Fair
26629,2.0,0.013,0.25,0.106,Fair
26630,3.0,0.013,0.0,0.094,Fair
26631,3.75,0.013,1.125,0.244,Overrated
26645,4.0,0.013,0.0,0.294,Overrated
26649,3.75,0.013,0.125,0.244,Overrated
26662,4.059,0.0,0.528,0.312,Overrated
26676,2.5,0.013,0.0,0.006,Fair
26680,3.8,0.013,0.575,0.254,Overrated
26681,4.333,0.013,1.333,0.36,Controversial
26686,1.5,0.013,0.75,0.206,Underrated
26693,4.0,0.013,0.0,0.294,Overrated
26694,3.5,0.013,0.0,0.194,Fair
26695,3.5,0.013,0.0,0.194,Fair
26700,2.25,0.013,0.125,0.056,Fair
26701,3.0,0.013,0.0,0.094,Fair
26704,4.0,0.013,0.0,0.294,Overrated
26712,4.0,0.013,0.0,0.294,Overrated
26713,4.5,0.013,0.0,0.394,Overrated
26726,2.5,0.013,0.0,0.006,Fair
26729,3.8,0.013,0.075,0.254,Overrated
26732,4.0,0.013,0.0,0.294,Overrated
26736,4.5,0.013,0.0,0.394,Overrated
26741,1.5,0.013,0.0,0.206,Underrated
26743,2.5,0.013,0.0,0.006,Fair
26745,2.5,0.013,0.0,0.006,Fair
26750,3.25,0.013,0.125,0.144,Fair
26761,3.0,0.013,0.0,0.094,Fair
26764,2.0,0.013,0.0,0.106,Fair
26765,3.0,0.013,0.75,0.094,Fair
26776,3.893,0.0,0.545,0.279,Overrated
26777,4.0,0.013,0.0,0.294,Overrated
26778,3.0,0.013,1.0,0.094,Fair
26782,2.0,0.013,0.0,0.106,Fair
26791,1.5,0.013,0.0,0.206,Underrated
26792,1.5,0.013,0.0,0.206,Underrated
26796,3.5,0.013,0.0,0.194,Fair
26797,3.0,0.013,0.0,0.094,Fair
26810,4.833,0.013,0.083,0.46,Overrated
26812,2.75,0.013,0.125,0.044,Fair
26819,2.5,0.013,0.0,0.006,Fair
26828,1.5,0.013,0.0,0.206,Underrated
26838,3.0,0.013,0.0,0.094,Fair
26840,5.0,0.013,0.0,0.494,Overrated
26849,5.0,0.013,0.0,0.494,Overrated
26854,2.5,0.013,0.0,0.006,Fair
26861,3.5,0.013,0.0,0.194,Fair
26865,3.375,0.013,3.229,0.169,Controversial
26870,2.667,0.013,0.583,0.027,Fair
26871,2.25,0.013,0.125,0.056,Fair
26875,4.0,0.013,0.0,0.294,Overrated
26887,3.0,0.013,0.0,0.094,Fair
26900,3.0,0.013,0.0,0.094,Fair
26901,2.5,0.013,0.0,0.006,Fair
26903,3.8,0.013,0.7,0.254,Overrated
26913,1.5,0.013,0.0,0.206,Underrated
26928,5.0,0.013,0.0,0.494,Overrated
26940,2.5,0.013,0.0,0.006,Fair
26947,2.5,0.013,0.0,0.006,Fair
26958,3.5,0.013,0.0,0.194,Fair
26965,3.5,0.013,0.5,0.194,Fair
26974,3.167,0.013,0.583,0.127,Fair
26985,4.5,0.013,0.0,0.394,Overrated
26999,3.0,0.013,0.0,0.094,Fair
27002,3.5,0.013,0.0,0.194,Fair
27003,3.0,0.013,0.0,0.094,Fair
27006,3.5,0.013,0.0,0.194,Fair
27008,1.0,0.013,0.0,0.306,Underrated
27020,3.4,0.0,0.05,0.18,Fair
27022,4.0,0.013,0.0,0.294,Overrated
27032,3.667,0.013,0.333,0.227,Overrated
27036,3.0,0.013,0.0,0.094,Fair
27074,1.5,0.013,0.0,0.206,Underrated
27075,3.0,0.013,0.0,0.094,Fair
27105,2.5,0.013,0.0,0.006,Fair
27124,2.0,0.013,0.0,0.106,Fair
27134,4.0,0.013,0.0,0.294,Overrated
27140,3.0,0.013,0.0,0.094,Fair
27155,2.0,0.013,0.0,0.106,Fair
27156,4.3,0.2,0.075,0.26,Overrated
27176,4.5,0.013,0.0,0.394,Overrated
27178,4.0,0.013,0.0,0.294,Overrated
27186,4.0,0.013,0.0,0.294,Overrated
27193,3.875,0.013,1.229,0.269,Controversial
27246,4.0,0.013,0.0,0.294,Overrated
27251,2.75,0.013,6.125,0.044,Controversial
27255,3.5,0.013,0.0,0.194,Fair
27266,4.071,0.013,0.119,0.308,Overrated
27306,1.5,0.013,0.0,0.206,Underrated
27311,3.5,0.013,2.25,0.194,Controversial
27317,3.786,0.013,0.238,0.251,Overrated
27320,5.0,0.013,0.0,0.494,Overrated
27328,4.5,0.013,0.0,0.394,Overrated
27329,4.0,0.013,0.0,0.294,Overrated
27368,4.0,0.013,0.25,0.294,Overrated
27369,4.0,0.013,0.0,0.294,Overrated
27370,4.5,0.013,0.0,0.394,Overrated
27373,5.0,0.013,0.0,0.494,Overrated
27397,4.4,0.013,0.8,0.374,Overrated
27408,3.333,0.013,0.583,0.16,Fair
27416,3.75,0.013,0.125,0.244,Overrated
27420,2.0,0.013,0.0,0.106,Fair
27426,2.5,0.013,0.0,0.006,Fair
27434,2.0,0.013,0.5,0.106,Fair
27441,3.5,0.013,0.75,0.194,Fair
27450,2.5,0.013,0.0,0.006,Fair
27473,2.5,0.013,0.0,0.006,Fair
27478,3.0,0.013,0.75,0.094,Fair
27480,4.5,0.013,0.0,0.394,Overrated
27482,3.75,0.013,1.125,0.244,Overrated
27491,3.0,0.013,0.0,0.094,Fair
27513,3.0,0.013,0.0,0.094,Fair
27523,5.0,0.013,0.0,0.494,Overrated
27537,3.5,0.013,0.0,0.194,Fair
27539,2.5,0.013,0.0,0.006,Fair
27549,1.5,0.013,0.0,0.206,Underrated
27555,3.75,0.013,1.125,0.244,Overrated
27563,4.25,0.013,0.083,0.344,Overrated
27584,3.667,0.013,0.333,0.227,Overrated
27592,4.0,0.013,0.8,0.294,Overrated
27604,3.1,0.013,0.05,0.114,Fair
27611,4.0,0.013,0.941,0.294,Overrated
27618,2.75,0.013,1.125,0.044,Fair
27619,4.5,0.013,0.0,0.394,Overrated
27627,4.5,0.013,0.0,0.394,Overrated
27644,3.5,0.013,0.0,0.194,Fair
27660,3.7,-0.167,0.747,0.323,Overrated
27664,3.25,0.013,0.125,0.144,Fair
27667,3.0,0.013,0.0,0.094,Fair
27674,3.75,0.013,0.25,0.244,Overrated
27683,2.0,0.013,0.0,0.106,Fair
27685,1.75,0.013,0.125,0.156,Fair
27689,2.5,0.013,0.0,0.006,Fair
27692,3.5,0.013,0.0,0.194,Fair
27695,3.0,0.013,0.0,0.094,Fair
27704,5.0,0.013,0.0,0.494,Overrated
27705,1.5,0.013,0.0,0.206,Underrated
27706,3.173,-0.2,0.619,0.235,Overrated
27708,4.0,0.013,0.0,0.294,Overrated
27716,4.5,0.013,0.0,0.394,Overrated
27721,3.667,0.013,0.567,0.227,Overrated
27722,4.375,0.013,0.562,0.369,Overrated
27728,3.0,0.013,0.0,0.094,Fair
27731,3.75,0.0,0.357,0.25,Overrated
27741,3.833,0.0,0.367,0.267,Overrated
27744,4.5,0.013,0.0,0.394,Overrated
27746,3.0,0.013,0.0,0.094,Fair
27751,5.0,0.013,0.0,0.494,Overrated
27762,2.5,0.013,0.0,0.006,Fair
27768,3.75,0.013,1.125,0.244,Overrated
27769,3.0,0.013,0.0,0.094,Fair
27772,2.583,0.013,0.242,0.01,Fair
27773,4.112,-0.125,0.75,0.385,Overrated
27776,4.5,0.013,0.0,0.394,Overrated
27778,3.0,0.013,0.0,0.094,Fair
27784,1.5,0.013,0.0,0.206,Underrated
27788,3.0,0.013,1.0,0.094,Fair
27790,3.6,0.0,0.3,0.22,Overrated
27793,1.5,0.013,0.5,0.206,Underrated
27801,4.038,0.013,0.311,0.301,Overrated
27802,3.0,0.013,0.0,0.094,Fair
27803,4.0,0.013,0.571,0.294,Overrated
27808,3.375,0.333,0.415,0.008,Fair
27815,3.909,0.013,0.691,0.275,Overrated
27816,2.5,0.013,0.0,0.006,Fair
27820,4.0,0.0,0.0,0.3,Overrated
27821,3.25,0.013,0.275,0.144,Fair
27822,2.7,0.013,2.7,0.034,Controversial
27826,4.0,0.013,0.0,0.294,Overrated
27829,3.5,0.013,0.0,0.194,Fair
27830,2.5,0.013,0.0,0.006,Fair
27831,3.8,0.143,0.3,0.189,Fair
27834,4.333,0.0,0.083,0.367,Overrated
27837,2.875,0.013,0.062,0.069,Fair
27838,3.75,0.0,1.125,0.25,Overrated
27839,2.3,0.013,0.575,0.046,Fair
27846,3.9,0.013,0.267,0.274,Overrated
27850,3.75,0.013,0.125,0.244,Overrated
27865,2.75,0.013,1.125,0.044,Fair
27866,3.5,0.013,0.0,0.194,Fair
27869,4.5,0.013,0.0,0.394,Overrated
27873,3.167,0.013,0.333,0.127,Fair
27878,3.875,0.0,0.396,0.275,Overrated
27879,4.125,0.013,0.062,0.319,Overrated
27882,4.0,0.0,0.5,0.3,Overrated
27899,2.75,0.013,0.125,0.044,Fair
27904,3.75,0.013,0.423,0.244,Overrated
27905,3.5,0.013,0.0,0.194,Fair
27912,3.3,0.013,1.95,0.154,Controversial
30707,3.912,0.0,0.447,0.282,Overrated
30745,4.833,0.013,0.083,0.46,Overrated
30749,3.935,0.0,0.451,0.287,Overrated
30793,3.041,0.0,0.711,0.108,Fair
30803,4.5,0.013,0.25,0.394,Overrated
30810,3.487,0.167,1.006,0.114,Fair
30812,3.556,0.0,0.711,0.211,Overrated
30816,3.167,0.013,0.97,0.127,Fair
30818,2.0,0.013,0.0,0.106,Fair
30820,3.833,0.0,0.333,0.267,Overrated
30822,3.5,0.0,0.364,0.2,Fair
30825,3.182,0.0,0.732,0.136,Fair
30846,3.5,0.013,0.0,0.194,Fair
30848,3.167,0.013,0.333,0.127,Fair
30850,3.75,0.0,0.417,0.25,Overrated
30883,1.5,0.013,0.0,0.206,Underrated
30890,3.0,0.013,0.0,0.094,Fair
30894,2.5,0.013,0.571,0.006,Fair
30898,3.167,0.013,0.083,0.127,Fair
30994,4.0,0.013,0.0,0.294,Overrated
31000,2.5,0.013,0.0,0.006,Fair
31030,4.0,0.0,0.0,0.3,Overrated
31038,4.0,0.013,0.0,0.294,Overrated
31049,2.5,0.013,0.0,0.006,Fair
31083,2.0,0.013,0.0,0.106,Fair
31086,3.5,0.013,0.0,0.194,Fair
31101,3.5,0.013,0.5,0.194,Fair
31114,3.0,0.013,0.5,0.094,Fair
31116,3.833,0.013,0.583,0.26,Overrated
31123,2.5,0.013,0.0,0.006,Fair
31150,2.0,0.013,0.0,0.106,Fair
31162,3.0,0.013,0.0,0.094,Fair
31184,3.833,0.013,0.583,0.26,Overrated
31193,3.5,0.013,0.0,0.194,Fair
31221,2.4,0.013,1.044,0.026,Fair
31223,2.0,0.013,0.0,0.106,Fair
31225,3.071,0.013,0.119,0.108,Fair
31260,3.5,0.013,0.0,0.194,Fair
31297,3.5,0.013,0.0,0.194,Fair
31309,3.5,0.013,0.0,0.194,Fair
31364,4.75,0.013,0.175,0.444,Overrated
31367,2.0,0.013,0.0,0.106,Fair
31410,3.875,0.013,0.891,0.269,Overrated
31420,3.167,0.013,0.25,0.127,Fair
31427,2.333,0.013,0.567,0.04,Fair
31431,2.0,0.013,0.5,0.106,Fair
31433,3.136,0.013,0.855,0.121,Fair
31435,4.5,0.013,0.0,0.394,Overrated
31437,4.25,0.0,0.125,0.35,Overrated
31445,2.25,0.013,0.125,0.056,Fair
31522,5.0,0.013,0.0,0.494,Overrated
31545,4.0,0.013,0.0,0.294,Overrated
31553,1.0,0.013,0.0,0.306,Underrated
31590,3.0,0.013,0.0,0.094,Fair
31610,4.0,0.013,0.0,0.294,Overrated
31617,3.0,0.013,0.0,0.094,Fair
31658,4.075,0.167,0.52,0.232,Overrated
31660,3.0,0.013,0.0,0.094,Fair
31664,3.5,0.013,0.0,0.194,Fair
31685,3.163,0.013,0.612,0.126,Fair
31694,3.25,0.013,0.125,0.144,Fair
31696,3.514,0.013,0.812,0.196,Fair
31698,1.0,0.013,0.0,0.306,Underrated
31700,3.167,0.013,0.083,0.127,Fair
31702,4.0,0.013,0.0,0.294,Overrated
31737,3.5,0.013,0.0,0.194,Fair
31804,3.2,0.013,0.825,0.134,Fair
31851,3.0,0.013,0.0,0.094,Fair
31867,3.0,0.013,0.0,0.094,Fair
31878,4.0,0.013,0.676,0.294,Overrated
31903,4.0,0.0,0.0,0.3,Overrated
31909,4.0,0.013,0.0,0.294,Overrated
31921,2.5,0.013,0.0,0.006,Fair
31923,4.0,0.0,0.0,0.3,Overrated
31925,4.0,0.013,0.0,0.294,Overrated
31952,3.5,0.013,0.0,0.194,Fair
31973,3.5,0.013,0.0,0.194,Fair
32009,2.667,0.013,1.333,0.027,Controversial
32011,2.214,0.013,0.238,0.064,Fair
32017,2.714,0.013,0.155,0.036,Fair
32019,2.714,0.013,0.571,0.036,Fair
32022,3.667,0.013,0.333,0.227,Overrated
32029,3.125,0.013,0.324,0.119,Fair
32031,3.211,0.013,0.703,0.136,Fair
32058,2.0,0.013,0.0,0.106,Fair
32060,3.0,0.013,0.0,0.094,Fair
32116,2.5,0.013,0.0,0.006,Fair
32139,4.0,0.013,0.0,0.294,Overrated
32179,4.0,0.013,0.0,0.294,Overrated
32213,2.667,0.013,1.083,0.027,Fair
32234,4.0,0.013,0.0,0.294,Overrated
32243,3.5,0.013,0.0,0.194,Fair
32289,3.375,0.013,1.396,0.169,Controversial
32291,3.1,0.013,0.425,0.114,Fair
32294,3.5,0.013,0.0,0.194,Fair
32296,2.25,0.013,0.643,0.056,Fair
32298,2.333,0.013,0.583,0.04,Fair
32300,2.833,0.013,0.583,0.06,Fair
32302,4.0,0.013,0.0,0.294,Overrated
32314,3.5,0.013,0.0,0.194,Fair
32387,4.25,0.013,1.125,0.344,Overrated
32392,2.5,0.013,0.0,0.006,Fair
32440,2.0,0.013,0.0,0.106,Fair
32442,2.5,0.013,0.0,0.006,Fair
32456,4.25,0.013,0.125,0.344,Overrated
32460,4.25,0.013,0.417,0.344,Overrated
32469,4.5,0.013,0.0,0.394,Overrated
32511,4.5,0.013,0.0,0.394,Overrated
32515,2.5,0.013,0.0,0.006,Fair
32554,3.833,0.013,0.583,0.26,Overrated
32582,4.75,0.0,0.125,0.45,Overrated
32584,3.125,0.0,0.396,0.125,Fair
32587,3.918,0.0,0.606,0.284,Overrated
32589,2.0,0.013,0.0,0.106,Fair
32596,3.071,0.013,0.286,0.108,Fair
32598,3.312,0.013,0.21,0.156,Fair
32600,3.5,0.013,0.0,0.194,Fair
32620,3.5,0.013,0.0,0.194,Fair
32632,3.5,0.013,0.0,0.194,Fair
32649,4.0,0.013,0.0,0.294,Overrated
32657,4.25,0.013,0.25,0.344,Overrated
32659,2.5,0.013,0.0,0.006,Fair
32666,1.0,0.013,0.0,0.306,Underrated
32728,4.0,0.013,0.0,0.294,Overrated
32743,3.0,0.013,0.0,0.094,Fair
32770,4.25,0.013,0.125,0.344,Overrated
32799,3.5,0.013,0.0,0.194,Fair
32862,4.0,0.013,0.0,0.294,Overrated
32875,3.0,0.013,0.0,0.094,Fair
32892,5.0,0.013,0.0,0.494,Overrated
32898,3.5,0.013,0.375,0.194,Fair
32906,3.5,0.013,0.0,0.194,Fair
32914,3.0,0.013,0.0,0.094,Fair
32917,4.0,0.013,0.0,0.294,Overrated
33004,3.422,0.013,0.818,0.178,Fair
33085,2.6,0.013,0.175,0.014,Fair
33090,4.0,0.013,2.0,0.294,Controversial
33124,3.5,0.013,0.0,0.194,Fair
33126,2.5,0.013,0.0,0.006,Fair
33132,1.5,0.013,0.0,0.206,Underrated
33138,5.0,0.013,0.0,0.494,Overrated
33145,3.0,0.013,1.1,0.094,Fair
33148,2.5,0.013,0.0,0.006,Fair
33154,4.0,0.0,0.5,0.3,Overrated
33158,1.917,0.013,0.242,0.123,Fair
33162,3.472,0.0,0.749,0.194,Fair
33164,2.5,0.013,0.167,0.006,Fair
33166,3.89,0.0,0.656,0.278,Overrated
33171,3.5,0.013,0.0,0.194,Fair
33188,2.5,0.013,0.0,0.006,Fair
33201,4.5,0.013,0.0,0.394,Overrated
33237,4.0,0.013,0.0,0.294,Overrated
33294,2.5,0.013,0.0,0.006,Fair
33310,4.5,0.013,0.0,0.394,Overrated
33312,3.5,0.013,0.0,0.194,Fair
33421,3.667,0.013,0.333,0.227,Overrated
33435,3.5,0.013,0.0,0.194,Fair
33437,3.455,0.013,0.473,0.184,Fair
33493,3.474,0.0,1.058,0.195,Fair
33495,3.0,0.013,0.5,0.094,Fair
33499,2.5,0.013,0.167,0.006,Fair
33558,3.0,0.013,0.0,0.094,Fair
33564,4.5,0.013,0.5,0.394,Overrated
33615,3.375,0.013,0.702,0.169,Fair
33629,2.5,0.013,0.0,0.006,Fair
33639,3.333,0.013,0.083,0.16,Fair
33644,2.5,0.013,0.0,0.006,Fair
33646,3.111,0.013,0.424,0.116,Fair
33649,5.0,0.013,0.0,0.494,Overrated
33660,4.088,0.0,0.07,0.318,Overrated
33669,3.071,0.013,1.452,0.108,Controversial
33672,3.0,0.013,1.167,0.094,Fair
33677,3.5,0.013,0.0,0.194,Fair
33679,3.342,0.013,0.869,0.162,Fair
33681,1.75,0.013,1.125,0.156,Fair
33683,3.667,0.013,0.083,0.227,Overrated
33725,3.375,0.013,0.896,0.169,Fair
33779,4.5,0.013,0.5,0.394,Overrated
33781,3.0,0.013,0.5,0.094,Fair
33794,3.863,0.013,0.679,0.266,Overrated
33801,3.0,0.013,0.0,0.094,Fair
33815,3.0,0.013,0.0,0.094,Fair
33826,2.5,0.013,0.0,0.006,Fair
33830,3.167,0.013,1.583,0.127,Controversial
33834,3.125,0.013,2.729,0.119,Controversial
33836,2.269,0.013,0.401,0.053,Fair
33838,3.5,0.013,0.0,0.194,Fair
33880,3.75,0.013,0.417,0.244,Overrated
33893,4.5,0.013,0.0,0.394,Overrated
33896,3.333,0.013,0.583,0.16,Fair
33903,4.0,0.013,0.25,0.294,Overrated
33966,1.5,0.013,0.0,0.206,Underrated
34018,3.0,0.013,0.0,0.094,Fair
34048,3.192,0.013,0.815,0.132,Fair
34072,3.556,0.013,0.497,0.205,Overrated
34129,3.0,0.013,0.0,0.094,Fair
34143,2.0,0.013,1.0,0.106,Fair
34148,3.0,0.013,0.0,0.094,Fair
34150,2.829,0.333,0.587,0.101,Fair
34153,3.833,0.013,0.083,0.26,Overrated
34162,3.517,0.0,0.586,0.203,Overrated
34164,3.5,0.013,0.0,0.194,Fair
34271,3.75,0.0,0.083,0.25,Overrated
34292,1.5,0.013,0.0,0.206,Underrated
34312,5.0,0.013,0.0,0.494,Overrated
34319,3.333,0.013,0.76,0.16,Fair
34321,3.0,0.013,0.0,0.094,Fair
34323,3.75,0.0,0.5,0.25,Overrated
34326,3.0,0.013,2.0,0.094,Controversial
34330,3.0,0.013,0.0,0.094,Fair
34332,3.4,0.013,0.925,0.174,Fair
34334,2.5,0.013,0.125,0.006,Fair
34336,2.5,0.013,0.25,0.006,Fair
34338,3.35,0.013,1.725,0.164,Controversial
34359,4.0,0.0,0.0,0.3,Overrated
34397,3.0,0.013,0.0,0.094,Fair
34405,4.01,-0.5,0.515,0.552,Overrated
34437,3.5,0.0,0.333,0.2,Fair
34450,4.5,0.013,0.0,0.394,Overrated
34520,2.083,0.013,0.356,0.09,Fair
34523,2.0,0.013,0.0,0.106,Fair
34528,3.667,0.0,0.333,0.233,Overrated
34530,2.833,0.013,2.083,0.06,Controversial
34532,3.1,0.013,0.175,0.114,Fair
34534,3.5,0.013,0.286,0.194,Fair
34536,3.167,0.013,0.583,0.127,Fair
34540,3.0,0.013,0.0,0.094,Fair
34542,3.7,0.0,0.075,0.24,Overrated
34800,1.5,0.013,0.0,0.206,Underrated
34811,2.5,0.013,0.0,0.006,Fair
35015,3.5,0.0,0.0,0.2,Fair
35347,1.0,0.013,0.0,0.306,Underrated
35807,4.0,0.013,0.0,0.294,Overrated
35836,3.601,0.5,0.746,0.03,Fair
35957,3.35,0.013,0.169,0.164,Fair
36276,2.5,0.013,2.0,0.006,Controversial
36289,4.0,0.013,0.0,0.294,Overrated
36363,3.75,0.013,0.125,0.244,Overrated
36397,1.5,0.013,0.0,0.206,Underrated
36401,2.895,0.013,0.516,0.073,Fair
36477,4.0,0.013,0.0,0.294,Overrated
36509,2.667,0.013,0.583,0.027,Fair
36517,3.462,0.0,0.811,0.192,Fair
36519,3.235,0.013,0.254,0.141,Fair
36525,2.688,0.013,1.067,0.031,Fair
36527,3.571,0.0,0.369,0.214,Overrated
36529,3.714,0.0,0.813,0.243,Overrated
36533,2.25,0.013,1.125,0.056,Fair
36535,3.778,0.0,0.507,0.256,Overrated
36537,3.333,0.013,0.583,0.16,Fair
36708,3.731,0.013,0.276,0.24,Overrated
36850,4.0,0.013,0.75,0.294,Overrated
36931,3.5,0.013,0.0,0.194,Fair
37211,3.0,0.013,0.0,0.094,Fair
37240,3.5,0.0,1.0,0.2,Fair
37380,2.3,0.013,1.122,0.046,Fair
37382,2.889,0.013,0.361,0.071,Fair
37384,3.269,0.0,1.151,0.154,Fair
37386,2.841,0.013,0.938,0.062,Fair
37444,4.0,0.013,0.0,0.294,Overrated
37475,3.0,0.013,0.0,0.094,Fair
37477,2.5,0.013,0.0,0.006,Fair
37495,3.5,0.013,0.0,0.194,Fair
37545,3.25,0.013,0.125,0.144,Fair
37720,2.929,0.013,0.536,0.079,Fair
37727,2.864,0.013,0.805,0.066,Fair
37729,3.533,0.286,0.448,0.064,Fair
37731,3.722,0.013,0.569,0.238,Overrated
37733,3.518,0.0,0.731,0.204,Overrated
37736,3.5,0.0,0.0,0.2,Fair
37739,3.3,0.013,0.325,0.154,Fair
37741,3.87,0.0,0.369,0.274,Overrated
37830,3.5,0.013,0.9,0.194,Fair
37844,2.0,0.013,0.0,0.106,Fair
37853,2.5,0.013,0.5,0.006,Fair
37857,3.611,0.013,0.486,0.216,Overrated
38038,3.75,0.5,0.892,0.0,Fair
38061,4.097,0.286,0.426,0.177,Fair
38095,4.375,0.013,0.562,0.369,Overrated
38159,4.5,0.013,0.0,0.394,Overrated
38164,4.0,0.013,0.0,0.294,Overrated
38198,4.0,0.013,0.0,0.294,Overrated
38294,2.5,0.013,0.0,0.006,Fair
38304,4.625,0.013,0.229,0.419,Overrated
38388,4.25,0.013,1.125,0.344,Overrated
38583,2.5,0.013,0.0,0.006,Fair
38798,3.125,0.0,0.729,0.125,Fair
38886,3.45,0.0,0.692,0.19,Fair
38992,3.5,0.013,0.0,0.194,Fair
39183,3.559,0.013,0.784,0.205,Overrated
39231,3.5,0.013,0.167,0.194,Fair
39234,3.5,0.0,0.5,0.2,Fair
39292,3.775,0.0,0.355,0.255,Overrated
39307,2.5,0.013,0.0,0.006,Fair
39381,3.611,0.013,0.299,0.216,Overrated
39400,2.1,0.013,1.3,0.086,Controversial
39414,3.0,0.013,0.667,0.094,Fair
39427,3.833,0.013,0.083,0.26,Overrated
39435,2.9,0.013,0.425,0.074,Fair
39444,3.389,0.013,1.299,0.171,Controversial
39446,3.167,0.013,0.742,0.127,Fair
39449,2.6,0.013,0.675,0.014,Fair
39516,4.5,0.013,0.0,0.394,Overrated
39715,2.417,0.013,0.742,0.023,Fair
39801,3.0,0.013,0.75,0.094,Fair
39869,4.125,0.013,0.062,0.319,Overrated
40148,3.312,0.013,1.496,0.156,Controversial
40278,3.737,0.0,0.399,0.247,Overrated
40339,2.583,0.013,1.142,0.01,Fair
40412,4.833,0.013,0.083,0.46,Overrated
40414,3.7,0.013,0.325,0.234,Overrated
40478,2.5,0.013,0.0,0.006,Fair
40491,5.0,0.0,0.0,0.5,Overrated
40578,3.0,0.013,0.0,0.094,Fair
40581,2.917,0.013,1.342,0.077,Controversial
40583,3.531,0.0,0.482,0.206,Overrated
40597,2.0,0.013,0.0,0.106,Fair
40614,3.25,0.013,0.417,0.144,Fair
40617,3.0,0.013,0.0,0.094,Fair
40629,3.673,0.0,0.959,0.235,Overrated
40697,4.0,0.013,0.0,0.294,Overrated
40723,3.3,0.013,1.075,0.154,Fair
40732,3.583,0.013,0.447,0.21,Overrated
40815,3.812,0.5,0.489,0.012,Fair
40819,3.756,0.0,0.472,0.251,Overrated
40826,3.15,0.013,0.503,0.124,Fair
